Date,AAPL,ADBE,AMZN,CRM,CSCO,GOOGL,INTC,META,MSFT,NVDA,ORCL,QCOM,TSLA
2021-04-01,120.16603088378906,483.3399963378906,158.0500030517578,216.8201141357422,45.48869705200195,105.8541488647461,58.70904541015625,297.03045654296875,233.90016174316406,13.779314994812012,67.35343170166016,125.65699768066406,220.5833282470703
2021-04-05,122.99920654296875,491.6199951171875,161.3365020751953,218.37646484375,46.19380187988281,110.28656768798828,60.51897430419922,307.224609375,240.38584899902344,13.9546537399292,69.55760192871094,127.97331237792969,230.35000610351562
2021-04-06,123.30207824707031,491.3399963378906,161.1909942626953,219.1695098876953,45.85886764526367,109.80445098876953,59.62765884399414,304.5890197753906,239.21807861328125,13.828948020935059,69.670166015625,125.90323638916016,230.5399932861328
2021-04-07,124.95311737060547,493.4100036621094,163.96949768066406,218.8721160888672,45.629703521728516,111.28409576416016,60.25520706176758,311.3816833496094,241.18695068359375,14.110285758972168,69.77376556396484,127.15258026123047,223.6566619873047
2021-04-08,127.3564453125,499.8399963378906,164.96499633789062,222.50033569335938,45.75309753417969,111.85069274902344,60.98283004760742,311.3121032714844,244.42013549804688,14.283378601074219,70.9135971069336,127.9824447631836,227.93333435058594
2021-04-09,129.93560791015625,504.0400085449219,168.61000061035156,229.27099609375,45.91175842285156,112.8566665649414,62.08332824707031,310.7551574707031,246.9294891357422,14.36618423461914,71.1961898803711,128.1922149658203,225.67333984375
2021-04-12,128.2161407470703,506.0299987792969,168.96949768066406,226.7729034423828,45.45343780517578,111.56193542480469,59.49123001098633,309.8401794433594,246.9873809814453,15.173283576965332,71.70488739013672,125.33782196044922,233.9933319091797
2021-04-13,131.3326873779297,514.8599853515625,170.0,229.9847412109375,45.53274917602539,112.04949188232422,59.318416595458984,308.06988525390625,249.4774169921875,15.642679214477539,72.22299194335938,125.21014404296875,254.10667419433594
2021-04-14,128.9879913330078,510.6300048828125,166.64999389648438,226.03933715820312,45.27715301513672,111.42723083496094,58.38162612915039,301.16778564453125,246.67855834960938,15.24112606048584,72.36428833007812,122.88470458984375,244.07666015625
2021-04-15,131.4010772705078,523.25,168.95449829101562,230.97605895996094,45.515132904052734,113.58130645751953,59.136512756347656,306.1404724121094,250.45220947265625,16.099353790283203,73.74900817871094,125.70262145996094,246.28334045410156
